51;97005;4;Male;0;0;40;<=50K
18;242615;10;Female;0;0;15;<=50K
36;174938;13;Male;0;0;20;<=50K
35;160120;13;Male;0;0;40;>50K
48;193775;13;Male;0;0;38;>50K
78;59583;4;Male;0;0;25;<=50K
72;157913;13;Male;0;0;17;<=50K
24;308205;10;Male;0;0;40;<=50K
36;201769;7;Male;13550;0;40;>50K
48;330470;10;Male;0;0;30;<=50K
28;184078;9;Female;0;0;40;<=50K
26;123384;14;Female;0;0;40;<=50K
29;330132;13;Female;0;0;60;<=50K
47;274720;3;Male;0;0;40;<=50K
50;129673;13;Female;0;0;50;>50K
35;205584;3;Male;0;0;40;<=50K
17;327127;7;Male;0;0;20;<=50K
41;225892;10;Male;0;0;48;>50K
37;224886;9;Male;0;0;42;<=50K
35;27763;9;Male;0;0;40;<=50K
56;73684;4;Male;0;0;40;<=50K
23;107452;10;Male;0;0;40;<=50K
33;23871;12;Female;0;0;32;<=50K
79;309272;9;Male;0;0;40;>50K
28;469864;13;Male;0;0;40;<=50K
55;286230;7;Female;0;0;20;<=50K
59;186308;14;Male;0;0;50;<=50K
22;113062;13;Female;0;0;40;<=50K
19;86150;7;Female;0;0;19;<=50K
41;262038;3;Male;0;0;35;<=50K
32;279231;11;Male;0;0;40;<=50K
45;183786;9;Female;0;0;35;<=50K
61;339358;3;Female;0;0;45;<=50K
34;287737;13;Female;0;0;40;<=50K
43;99203;11;Male;0;0;40;<=50K
38;297449;13;Male;7298;0;50;>50K
35;113481;16;Male;0;0;60;<=50K
65;204042;9;Male;0;0;20;<=50K
24;43387;13;Male;0;0;55;>50K
37;99233;9;Male;0;0;40;<=50K
34;313729;10;Male;0;0;50;<=50K
42;99679;9;Male;0;0;60;>50K
18;169745;4;Female;0;0;40;<=50K
43;19914;10;Female;0;0;15;<=50K
31;113543;10;Male;0;0;40;>50K
19;224241;10;Female;0;0;20;<=50K
40;137367;10;Male;0;0;50;<=50K
32;263908;13;Male;0;0;40;<=50K
47;280798;10;Male;0;0;40;>50K
32;203849;10;Male;0;0;40;<=50K
46;62546;16;Male;0;0;35;<=50K
40;197344;13;Male;0;0;65;>50K
36;93225;13;Male;0;0;35;<=50K
33;187560;11;Male;0;0;36;<=50K
23;61743;3;Male;0;0;35;<=50K
21;186648;6;Male;0;0;40;<=50K
40;173321;9;Female;0;0;32;<=50K
53;246820;16;Male;0;0;50;>50K
53;291755;10;Male;0;0;72;<=50K
58;104945;5;Male;0;0;60;<=50K
51;85423;9;Male;0;0;55;>50K
31;214235;9;Male;0;0;65;<=50K
35;278632;9;Male;0;0;40;<=50K
31;143392;10;Female;0;0;35;<=50K
21;277408;10;Female;0;0;35;<=50K
39;336793;14;Male;0;0;55;>50K
36;184112;15;Female;15024;0;45;>50K
51;74660;6;Male;0;0;40;>50K
18;395026;7;Male;0;0;12;<=50K
32;171215;10;Male;0;0;48;<=50K
56;121362;13;Female;0;0;32;<=50K
35;409200;12;Male;0;0;40;<=50K
63;268965;8;Female;0;0;40;<=50K
61;136262;9;Male;0;0;50;>50K
23;141323;10;Male;0;0;40;<=50K
52;108083;14;Male;0;0;50;>50K
19;82210;9;Male;0;0;50;<=50K
33;400943;14;Male;0;0;50;>50K
35;308489;13;Male;0;0;50;<=50K
35;187053;9;Female;0;0;60;>50K
38;75826;15;Female;0;0;40;<=50K
23;413345;13;Female;0;0;60;<=50K
22;356567;11;Male;0;0;60;<=50K
20;223811;9;Male;0;0;40;<=50K
19;159313;9;Male;0;0;40;<=50K
47;250170;9;Male;0;0;40;>50K
59;135617;7;Male;0;0;40;<=50K
38;187346;9;Female;0;0;40;<=50K
36;108103;9;Male;0;0;50;<=50K
27;255476;3;Male;0;0;40;<=50K
24;68577;11;Male;0;0;40;<=50K
35;155961;9;Female;0;0;35;<=50K
22;264102;10;Male;0;0;39;<=50K
37;167777;9;Male;0;0;52;<=50K
36;225399;9;Male;7298;0;40;>50K
28;199998;9;Female;0;0;25;<=50K
55;199856;9;Female;0;0;50;<=50K
32;193042;13;Male;0;0;44;<=50K
47;162595;10;Male;0;0;45;<=50K
23;208826;13;Female;0;0;40;<=50K
50;120190;14;Female;0;0;45;<=50K
40;27242;9;Male;0;0;84;<=50K
51;348099;9;Female;0;1590;40;<=50K
34;185041;9;Female;0;1669;45;<=50K
28;309196;13;Female;0;0;40;<=50K
52;254285;16;Male;0;1887;70;>50K
39;336226;9;Male;3103;0;60;>50K
43;240698;13;Male;0;0;40;>50K
36;411797;13;Female;0;0;35;>50K
25;178843;13;Female;0;0;15;<=50K
42;136177;10;Female;0;0;38;<=50K
35;243409;10;Male;0;0;40;<=50K
43;258049;14;Male;7688;0;53;>50K
34;164748;9;Male;0;0;40;<=50K
50;24185;13;Male;0;0;38;>50K
30;167476;10;Male;0;0;60;<=50K
44;106900;14;Male;0;0;44;>50K
52;53497;11;Male;0;0;40;<=50K
35;335704;12;Male;0;0;60;<=50K
36;211022;11;Male;0;0;40;>50K
30;163003;13;Female;0;0;52;<=50K
36;77146;13;Male;15024;0;45;>50K
39;67433;13;Female;0;0;40;<=50K
25;458549;2;Male;0;0;96;<=50K
26;190469;13;Male;0;0;40;<=50K
20;195411;9;Female;0;0;20;<=50K
20;216889;10;Male;0;0;40;<=50K
26;167350;9;Male;0;0;50;<=50K
24;241857;10;Female;0;0;35;<=50K
48;125892;13;Male;0;0;40;>50K
62;272209;9;Female;0;0;99;<=50K
48;175221;9;Male;0;0;40;<=50K
52;180195;13;Male;0;0;40;>50K
25;38090;13;Male;0;0;44;<=50K
58;310085;3;Male;0;0;40;<=50K
40;118686;13;Female;0;0;45;<=50K
19;43937;10;Female;0;0;20;<=50K
37;210438;7;Male;0;0;40;<=50K
23;176724;7;Male;0;0;40;<=50K
31;113364;9;Male;0;0;60;<=50K
64;73986;4;Male;0;0;20;<=50K
28;197932;10;Female;0;0;16;<=50K
32;193285;9;Male;0;0;40;<=50K
49;223342;10;Female;0;0;44;<=50K
35;49749;10;Female;0;0;40;>50K
45;201865;16;Male;0;0;45;>50K
39;322143;8;Male;15024;0;70;>50K
46;275625;13;Female;0;0;60;>50K
19;206599;10;Female;0;0;16;<=50K
29;89813;9;Female;0;0;40;<=50K
25;156848;9;Male;0;0;35;<=50K
37;162494;13;Female;0;0;40;<=50K
30;205407;9;Male;0;0;40;<=50K
28;375313;9;Male;0;0;40;<=50K
36;930948;10;Female;6497;0;56;<=50K
32;127895;10;Female;0;0;35;<=50K
34;248754;7;Male;0;0;40;<=50K
34;188096;9;Female;0;0;36;<=50K
20;216811;10;Female;0;0;40;<=50K
27;113870;14;Male;0;0;40;<=50K
36;343052;9;Female;0;0;40;<=50K
35;280966;10;Male;0;0;40;<=50K
37;42044;9;Male;0;0;35;<=50K
32;309513;9;Male;0;0;50;<=50K
32;163604;14;Female;0;0;20;<=50K
52;224198;9;Female;0;0;48;<=50K
50;338283;10;Male;0;0;40;>50K
23;242375;9;Female;0;0;30;<=50K
25;81286;9;Male;0;0;45;<=50K
21;243368;1;Male;0;0;50;<=50K
31;217803;9;Female;0;0;32;<=50K
31;323020;10;Female;0;0;30;<=50K
41;34278;11;Male;0;0;40;<=50K
47;184579;10;Male;0;0;60;<=50K
20;142673;10;Female;0;0;45;<=50K
29;131714;6;Female;0;0;25;<=50K
51;74784;10;Female;0;0;40;<=50K
30;181372;13;Female;0;0;33;>50K
48;155664;13;Male;0;0;35;>50K
39;174924;9;Male;14344;0;40;>50K
62;113440;13;Male;0;0;35;<=50K
22;147227;13;Male;0;0;30;<=50K
46;207022;13;Male;7688;0;40;>50K
51;123011;14;Male;0;1977;35;>50K
20;184678;9;Female;0;0;32;<=50K
40;182437;12;Male;15024;0;50;>50K
31;98639;13;Male;0;0;40;<=50K
30;174201;10;Male;0;0;40;<=50K
52;123780;9;Female;0;0;38;<=50K
20;374116;9;Female;0;0;40;<=50K
37;212005;11;Male;0;0;40;>50K
65;123965;13;Female;0;0;40;<=50K
40;242619;13;Male;4650;0;40;<=50K
60;138502;13;Male;7298;0;48;>50K
27;113635;9;Male;0;0;35;<=50K
62;664366;13;Male;0;0;60;>50K
53;218311;9;Female;0;0;35;<=50K
38;278557;13;Male;0;0;50;>50K
49;314773;11;Male;0;0;40;<=50K
21;194861;9;Male;0;0;40;<=50K
18;400616;10;Male;0;0;40;<=50K
25;208117;13;Male;0;0;40;<=50K
36;184498;7;Male;0;0;40;<=50K
52;117674;9;Male;0;0;55;>50K
19;162621;10;Male;0;0;14;<=50K
23;368739;13;Female;0;0;40;<=50K
63;196994;13;Male;0;0;15;<=50K
63;420629;11;Male;0;0;45;<=50K
62;245491;13;Male;99999;0;40;>50K
51;276456;12;Male;3103;0;30;>50K
76;169133;10;Female;0;0;30;<=50K
50;99307;9;Male;5013;0;45;<=50K
45;120131;9;Male;0;0;50;>50K
44;456236;10;Male;0;0;45;>50K
51;107123;4;Male;0;0;40;<=50K
42;125461;13;Male;4650;0;35;<=50K
43;36924;14;Male;0;0;40;>50K
53;167065;7;Male;0;0;40;<=50K
29;53642;11;Male;0;0;40;<=50K
41;154668;10;Male;0;0;40;<=50K
44;102238;9;Male;0;0;40;<=50K
35;54595;6;Female;0;1980;40;<=50K
27;152951;9;Male;0;0;40;<=50K
35;257042;10;Male;0;0;50;<=50K
60;74243;11;Female;0;0;30;<=50K
49;149049;10;Male;14344;0;45;>50K
33;117186;13;Male;0;0;45;<=50K
35;178322;13;Male;0;0;40;>50K
31;286911;10;Male;0;0;38;<=50K
54;203635;9;Male;7298;0;60;>50K
57;177271;16;Male;0;0;35;<=50K
30;149427;5;Male;0;0;45;<=50K
45;101656;6;Male;0;0;40;<=50K
41;274363;10;Male;7298;0;42;>50K
25;241025;13;Male;0;0;18;<=50K
51;338836;10;Male;0;0;40;>50K
42;210534;3;Male;0;0;40;<=50K
28;95725;11;Male;0;0;45;<=50K
53;167410;13;Male;0;0;40;<=50K
31;158162;13;Female;13550;0;50;>50K
46;241935;7;Male;7688;0;40;>50K
25;406955;9;Female;0;0;40;<=50K
47;341762;9;Male;0;0;40;<=50K
30;38848;9;Male;0;0;40;<=50K
48;54744;9;Male;0;0;40;<=50K
22;332194;10;Male;0;0;40;<=50K
32;154950;10;Male;0;0;30;<=50K
33;196342;16;Male;0;0;45;>50K
31;201292;9;Male;0;0;40;<=50K
43;339767;10;Female;0;0;20;>50K
26;250066;11;Female;0;0;40;<=50K
34;318886;9;Male;0;0;40;<=50K
50;124076;13;Female;0;0;40;>50K
30;242122;9;Female;0;0;40;<=50K
17;34019;7;Male;0;0;20;<=50K
35;230754;14;Female;0;0;40;<=50K
29;213842;10;Male;0;0;40;<=50K
27;196386;12;Male;4064;0;40;<=50K
34;134737;13;Male;0;0;40;>50K
32;515629;9;Female;0;0;40;<=50K
47;119199;10;Female;0;0;40;<=50K
40;90222;10;Female;0;0;40;<=50K
26;28443;11;Female;0;0;40;<=50K
30;159442;9;Female;0;0;40;<=50K
54;315804;9;Male;0;0;40;<=50K
53;135840;13;Male;0;0;55;>50K
43;118001;4;Male;0;0;40;<=50K
25;207875;10;Male;0;0;20;<=50K
39;164898;9;Male;0;0;40;<=50K
57;170066;9;Male;0;0;25;>50K
47;111994;9;Male;0;0;34;<=50K
45;166636;9;Female;0;0;35;<=50K
24;61737;13;Male;0;0;40;<=50K
32;241885;6;Male;0;0;40;<=50K
25;234190;10;Male;0;0;35;<=50K
57;230899;3;Female;0;0;40;<=50K
28;114158;13;Female;0;1977;24;>50K
28;222442;9;Male;0;0;51;<=50K
27;157612;13;Female;0;0;55;<=50K
28;199903;13;Female;0;0;20;<=50K
44;156687;9;Male;0;0;42;<=50K
27;369522;9;Male;0;0;45;<=50K
61;226297;13;Male;0;0;40;<=50K
25;356017;7;Male;0;0;99;<=50K
28;189257;5;Female;0;0;24;<=50K
20;157541;10;Male;0;0;40;<=50K
33;69251;11;Male;0;0;40;<=50K
38;272944;9;Male;0;0;40;<=50K
31;113667;9;Female;0;0;25;<=50K
40;222011;14;Female;0;0;45;>50K
43;191196;10;Male;0;0;55;>50K
38;169104;14;Male;0;0;60;>50K
19;146679;10;Male;0;0;30;<=50K
56;226985;12;Male;0;0;50;<=50K
38;153066;14;Male;0;0;45;>50K
22;200109;9;Female;4508;0;40;<=50K
18;109445;9;Male;0;0;25;<=50K
68;99491;10;Female;0;0;20;<=50K
35;172571;11;Male;0;0;50;<=50K
32;207113;6;Male;0;0;40;<=50K
43;192712;10;Female;0;0;40;>50K
30;154297;6;Female;0;0;40;<=50K
62;238913;10;Male;2829;0;24;<=50K
38;110402;11;Male;0;0;40;<=50K
27;207213;9;Male;0;0;40;<=50K
28;606111;16;Female;0;0;60;>50K
26;34112;11;Male;0;0;40;<=50K
21;119156;10;Male;0;0;20;<=50K
19;249787;9;Male;0;0;40;<=50K
20;153516;10;Male;0;0;30;<=50K
25;260754;13;Male;0;0;40;<=50K
28;155621;10;Male;0;0;50;<=50K
36;33983;11;Male;0;0;42;>50K
23;306601;13;Male;0;0;40;<=50K
24;270075;13;Female;0;0;50;<=50K
23;109430;9;Female;0;0;40;<=50K
24;187115;13;Female;0;0;20;<=50K
25;463667;9;Male;0;0;8;<=50K
24;52262;9;Male;0;0;40;<=50K
30;144064;9;Male;0;0;62;<=50K
36;268620;10;Female;0;0;33;<=50K
45;81132;9;Male;0;0;40;<=50K
31;323069;12;Female;0;880;45;<=50K
34;242984;9;Male;0;0;48;<=50K
65;172684;13;Male;0;0;44;>50K
42;103932;11;Female;0;0;40;<=50K
27;431637;15;Male;0;0;70;<=50K
40;188942;10;Female;0;0;40;<=50K
53;170354;10;Male;0;0;40;>50K
54;28518;9;Male;0;0;50;>50K
30;193380;13;Male;0;0;35;<=50K
59;175942;9;Male;0;0;45;>50K
42;53956;9;Male;0;0;55;<=50K
23;120773;9;Female;0;0;40;<=50K
28;96219;13;Female;0;0;15;<=50K
20;104164;9;Male;0;0;40;<=50K
22;190429;10;Female;0;0;20;<=50K
47;228660;10;Male;0;1977;40;>50K
44;368757;10;Male;0;0;40;<=50K
40;220563;8;Male;0;0;40;<=50K
37;233571;11;Female;0;0;37;>50K
39;187847;9;Male;0;0;50;<=50K
49;84298;10;Male;7688;0;40;>50K
44;254303;10;Male;0;0;45;<=50K
27;109611;5;Female;0;0;37;<=50K
50;189183;9;Male;0;0;40;<=50K
39;206951;13;Male;0;0;40;>50K
41;282882;9;Female;0;0;40;<=50K
55;377061;13;Male;0;0;40;>50K
53;209906;2;Male;0;0;35;<=50K
53;176059;14;Female;0;0;50;<=50K
31;279015;14;Male;0;2415;70;>50K
21;347292;9;Male;0;0;40;<=50K
30;277314;9;Male;0;0;40;<=50K
53;341439;14;Female;0;0;60;>50K
47;209460;10;Male;0;1485;47;<=50K
60;114263;13;Female;0;0;40;>50K
59;230899;5;Female;0;0;40;<=50K
37;271767;13;Male;0;0;48;>50K
47;20956;13;Male;0;1740;40;<=50K
49;39986;5;Male;0;0;40;<=50K
73;45784;10;Female;0;0;11;<=50K
58;126991;9;Female;0;0;20;<=50K
35;207676;10;Male;0;0;40;<=50K
24;413345;10;Female;0;0;50;<=50K
62;122033;9;Female;0;0;38;<=50K
58;169611;9;Female;0;0;40;<=50K
51;90363;10;Male;15024;0;40;>50K
21;372636;9;Male;0;0;40;<=50K
30;340917;13;Male;0;0;40;<=50K
27;34273;11;Female;0;1876;36;<=50K
25;161027;13;Male;5178;0;40;>50K
31;99844;9;Male;0;0;45;<=50K
31;207685;9;Female;0;0;34;<=50K
44;74680;10;Male;5178;0;50;>50K
52;334273;16;Male;99999;0;65;>50K
30;36069;12;Male;0;0;40;<=50K
29;100563;9;Male;0;0;40;<=50K
36;174308;7;Male;0;0;40;<=50K
54;109413;13;Male;0;0;50;<=50K
59;212600;10;Male;0;0;40;>50K
55;271710;10;Male;0;0;45;<=50K
22;103277;12;Female;0;0;20;<=50K
42;318947;9;Female;0;0;40;<=50K
36;187167;12;Female;0;0;40;<=50K
32;204742;13;Male;0;0;40;>50K
44;282062;4;Male;0;0;40;<=50K
25;280093;7;Male;0;0;40;<=50K
31;202729;9;Male;0;0;50;<=50K
33;205950;9;Male;0;0;40;<=50K
54;392286;12;Male;0;0;50;>50K
42;119207;9;Male;0;0;48;<=50K
49;195554;9;Male;0;0;44;<=50K
30;173005;9;Male;0;0;44;<=50K
54;192862;9;Female;0;0;45;<=50K
39;164712;10;Male;0;0;40;<=50K
24;195808;10;Male;0;0;40;<=50K
21;199444;9;Female;0;0;44;<=50K
23;126346;5;Female;0;0;30;<=50K
54;177675;9;Female;0;0;42;<=50K
23;50341;14;Female;0;0;20;<=50K
39;237943;9;Male;0;1726;40;<=50K
23;126945;10;Male;0;0;25;<=50K
41;267252;10;Male;0;1902;40;>50K
32;174704;7;Male;0;0;40;<=50K
57;124771;9;Male;0;0;40;<=50K
18;200603;9;Female;0;0;30;<=50K
60;165827;16;Male;7688;0;60;>50K
21;301199;10;Female;0;0;40;<=50K
53;215790;10;Female;0;0;22;<=50K
38;87556;13;Male;7688;0;55;>50K
21;111467;10;Male;0;0;40;<=50K
53;82646;16;Female;0;0;55;>50K
24;162282;9;Male;0;0;40;<=50K
36;239074;12;Male;0;0;40;<=50K
29;214925;14;Male;0;0;60;<=50K
23;194247;10;Male;0;0;40;<=50K
44;211531;10;Male;0;0;50;<=50K
32;223267;14;Male;0;0;48;<=50K
25;201635;13;Female;0;0;50;<=50K
41;188738;9;Male;0;0;27;<=50K
18;133055;9;Female;0;0;30;<=50K
57;61761;10;Male;0;1672;45;<=50K
62;103344;13;Male;10520;0;50;>50K
29;109814;13;Male;0;0;40;<=50K
19;225294;9;Female;0;0;40;<=50K
35;97277;15;Male;0;0;65;>50K
52;146711;13;Male;0;0;50;>50K
28;286452;6;Female;0;0;40;<=50K
38;20308;9;Male;0;0;40;<=50K
42;224203;10;Female;0;0;40;<=50K
41;225978;13;Male;0;0;40;<=50K
23;237720;13;Male;0;0;38;<=50K
31;156743;14;Male;0;0;76;>50K
31;509364;3;Male;0;0;45;<=50K
46;144351;14;Male;0;0;40;>50K
18;375515;7;Female;0;0;20;<=50K
57;103529;14;Male;0;0;38;>50K
25;199472;11;Female;0;0;38;<=50K
32;348152;14;Male;0;0;40;>50K
27;221166;5;Male;0;0;40;<=50K
46;341762;13;Male;7688;0;45;>50K
43;159449;9;Male;0;0;40;<=50K
56;110238;13;Female;0;0;40;>50K
19;458558;9;Female;0;0;40;<=50K
20;340217;9;Female;0;0;40;<=50K
42;155106;10;Male;0;0;45;<=50K
90;90523;9;Male;0;0;99;<=50K
25;122756;7;Male;0;0;35;<=50K
27;293828;9;Female;0;0;40;<=50K
48;299291;9;Male;0;0;44;<=50K
48;483261;10;Male;0;0;40;<=50K
27;122038;9;Male;0;0;48;<=50K
46;160647;13;Female;0;0;38;<=50K
32;106541;3;Male;0;0;40;<=50K
22;126945;11;Male;0;0;40;<=50K
24;188505;13;Female;0;0;40;>50K
31;377850;9;Male;0;0;65;<=50K
20;193586;10;Female;0;0;18;<=50K
28;315417;15;Male;2176;0;40;<=50K
40;57233;9;Male;0;0;60;>50K
39;195253;9;Male;0;0;40;>50K
54;172991;9;Male;0;0;40;<=50K
59;223215;10;Male;0;0;42;<=50K
17;95799;7;Female;0;0;18;<=50K
25;213385;10;Male;0;0;80;<=50K
49;202467;9;Male;0;0;40;>50K
55;145574;9;Male;34095;0;60;<=50K
39;147548;9;Male;0;0;40;<=50K
67;105216;10;Female;0;0;16;<=50K
28;77760;9;Male;0;0;40;<=50K
35;167990;5;Male;0;0;40;<=50K
44;167005;9;Male;0;0;48;>50K
51;108435;14;Male;0;0;47;>50K
55;56645;13;Male;0;0;40;<=50K
45;304973;9;Male;0;0;78;>50K
32;42596;9;Male;0;0;48;<=50K
45;220641;10;Female;0;0;40;<=50K
45;101452;14;Male;15024;0;60;>50K
35;188888;13;Male;0;0;40;>50K
55;168790;9;Male;0;0;44;<=50K
59;98361;10;Male;0;0;40;>50K
22;401762;9;Female;0;0;55;<=50K
46;160187;14;Female;0;0;35;<=50K
23;203715;9;Male;0;0;40;<=50K
47;144351;13;Male;0;0;45;>50K
34;420749;9;Male;0;0;30;<=50K
51;106151;7;Male;0;0;40;<=50K
40;362482;11;Male;0;0;50;<=50K
24;38151;10;Male;0;0;12;<=50K
20;42706;10;Male;0;0;72;<=50K
44;126199;10;Male;1831;0;50;<=50K
26;165510;9;Male;0;0;40;<=50K
35;216068;9;Female;0;0;38;<=50K
23;215624;10;Male;0;0;40;<=50K
40;239708;9;Male;0;0;50;<=50K
49;199378;9;Male;0;0;40;<=50K
32;230420;9;Male;0;0;45;<=50K
28;395022;11;Female;0;0;40;<=50K
51;338620;14;Male;15024;0;60;>50K
62;210142;11;Male;0;0;50;>50K
31;446358;10;Male;0;0;40;<=50K
47;352614;12;Male;0;0;40;>50K
36;293528;11;Female;0;0;3;<=50K
44;55395;9;Male;0;0;40;<=50K
46;428405;13;Male;0;0;40;>50K
32;126838;9;Male;0;0;40;<=50K
51;136836;12;Female;0;0;30;<=50K
48;105838;13;Male;0;0;45;>50K
28;139903;13;Female;0;0;40;<=50K
57;106103;10;Male;0;0;60;>50K
33;186824;11;Male;0;0;40;<=50K
42;350387;9;Male;0;0;15;<=50K
17;142912;6;Male;0;0;40;<=50K
31;114937;13;Male;0;0;55;>50K
35;147258;10;Male;0;1974;40;<=50K
20;451996;9;Male;0;0;40;<=50K
36;149833;9;Female;0;0;40;<=50K
24;211968;10;Female;0;0;24;<=50K
33;287908;10;Male;0;0;50;>50K
36;166549;10;Male;0;0;40;<=50K
31;25216;13;Female;0;0;40;<=50K
29;286452;12;Female;3418;0;40;<=50K
47;162034;13;Male;0;0;60;>50K
30;186932;16;Male;5178;0;75;>50K
34;82938;9;Male;0;0;50;<=50K
23;122048;9;Female;0;0;40;<=50K
33;118710;11;Male;0;0;40;<=50K
59;243226;6;Female;0;0;40;<=50K
67;268514;13;Male;0;0;40;<=50K
26;365289;9;Male;0;0;40;<=50K
27;165365;9;Male;2885;0;40;<=50K
24;283757;13;Male;0;0;39;<=50K
44;206553;11;Male;0;0;40;<=50K
31;113364;9;Male;0;0;40;>50K
28;328949;15;Male;0;0;60;<=50K
19;83930;9;Female;0;0;20;<=50K
31;325355;13;Female;0;1902;40;>50K
20;131852;9;Female;0;0;40;<=50K
64;119506;9;Female;0;0;15;<=50K
47;100818;9;Female;0;0;40;>50K
36;162302;10;Female;0;0;35;<=50K
48;182211;9;Male;0;0;44;>50K
19;194205;10;Female;0;0;40;<=50K
22;141040;9;Female;0;0;35;<=50K
56;346033;5;Male;0;0;40;<=50K
22;177125;10;Male;0;0;50;<=50K
37;241174;13;Male;0;0;99;>50K
57;130532;13;Female;0;0;35;<=50K
38;168496;12;Male;0;0;50;>50K
34;362787;9;Female;0;0;40;<=50K
38;48123;10;Female;0;0;40;<=50K
30;173858;10;Male;0;1902;40;>50K
32;207201;13;Male;0;0;45;>50K
29;37933;8;Female;0;0;40;<=50K
56;33323;9;Male;0;0;40;<=50K
42;175943;11;Female;7298;0;35;>50K
71;229110;9;Female;0;0;33;<=50K
20;113511;7;Male;0;0;40;<=50K
25;333677;9;Male;0;0;36;<=50K
61;115023;10;Male;0;0;50;>50K
24;133586;13;Female;0;0;40;<=50K
51;91137;5;Female;0;0;40;<=50K
27;105598;9;Male;0;0;40;<=50K
41;352812;10;Female;0;1902;40;>50K
31;204829;9;Male;0;0;40;<=50K
39;247733;9;Female;0;0;16;<=50K
51;103257;15;Male;0;0;40;<=50K
52;178915;9;Female;0;0;40;<=50K
49;54260;13;Male;0;0;40;>50K
43;55395;10;Male;0;0;40;<=50K
45;233511;13;Male;0;1977;60;>50K
49;318331;9;Male;0;0;40;<=50K
19;195985;9;Female;0;0;40;<=50K
44;38876;9;Male;0;0;40;<=50K
67;81413;9;Male;0;0;40;<=50K
58;172618;15;Male;0;0;45;>50K
36;174717;13;Male;7688;0;40;>50K
67;224984;9;Female;15831;0;16;>50K
61;423297;16;Male;0;0;40;>50K
55;88856;4;Female;0;0;40;<=50K
35;39207;9;Male;0;0;40;<=50K
35;340018;6;Female;0;0;38;<=50K
20;30796;10;Female;0;0;10;<=50K
51;155403;9;Female;0;0;40;<=50K
23;238092;13;Male;0;0;40;<=50K
39;225605;9;Male;0;0;24;<=50K
36;289148;10;Female;0;0;40;<=50K
47;339863;9;Male;0;0;45;>50K
27;178778;13;Male;0;0;80;>50K
29;568490;9;Male;0;0;40;<=50K
21;129345;10;Male;0;0;40;<=50K
18;447882;10;Female;0;0;20;<=50K
24;314165;10;Male;0;0;20;<=50K
39;382859;9;Male;0;0;40;>50K
51;82504;10;Male;0;0;40;<=50K
47;149700;13;Male;15024;0;40;>50K
62;209844;10;Female;0;0;30;<=50K
49;62546;13;Male;0;0;40;>50K
20;228686;7;Male;0;0;40;<=50K
24;326587;10;Male;0;0;40;<=50K
25;202091;9;Female;0;0;40;<=50K
54;310774;13;Male;0;0;40;<=50K
25;450246;9;Male;0;0;40;<=50K
43;142444;10;Female;0;0;55;>50K
26;82246;13;Male;0;1876;38;<=50K
24;192766;9;Male;0;0;40;<=50K
18;53109;7;Male;0;0;20;<=50K
45;298130;9;Male;0;0;25;<=50K
26;135645;13;Male;0;0;40;<=50K
47;265275;10;Male;0;0;40;<=50K
21;232719;9;Male;0;0;40;<=50K
29;167716;9;Female;0;0;99;<=50K
68;107627;10;Male;0;0;15;<=50K
21;129674;10;Male;0;0;48;<=50K
28;114053;10;Male;0;0;30;<=50K
46;202560;9;Female;0;0;40;>50K
35;219902;9;Female;0;0;48;<=50K
50;192654;6;Male;0;0;25;<=50K
48;238966;10;Male;0;0;40;<=50K
59;153484;13;Male;15024;0;50;>50K
23;161874;10;Male;0;0;40;<=50K
53;260106;9;Female;0;0;30;<=50K
50;240374;14;Male;0;0;40;>50K
53;223696;8;Male;0;0;56;<=50K
52;176134;9;Male;0;0;48;<=50K
38;186959;13;Male;0;0;50;<=50K
43;456236;14;Male;0;0;50;>50K
35;98948;13;Female;0;0;32;<=50K
41;166662;15;Male;0;0;50;>50K
22;448626;10;Male;0;0;40;<=50K
39;167482;9;Male;0;0;60;>50K
45;189792;14;Male;0;0;40;>50K
31;399052;5;Female;0;0;42;<=50K
40;104196;13;Male;0;1887;40;>50K
47;152752;3;Male;0;0;20;<=50K
53;268545;9;Male;0;0;40;<=50K
53;148532;13;Male;0;0;60;>50K
33;281784;13;Male;0;1564;52;>50K
24;225724;13;Female;0;0;20;<=50K
34;200192;10;Female;0;0;40;<=50K
46;170850;9;Male;0;0;50;>50K
29;224858;10;Male;0;0;60;<=50K
61;159908;7;Female;0;0;32;>50K
31;115488;9;Male;0;0;40;<=50K
29;1268339;9;Male;0;0;40;<=50K
42;195755;9;Male;0;0;40;<=50K
50;186272;10;Male;0;0;40;<=50K
34;181388;9;Female;0;0;40;<=50K
39;177181;4;Male;0;0;40;<=50K
74;91488;2;Male;0;0;20;<=50K
40;230961;10;Male;0;0;40;<=50K
75;309955;15;Male;0;2174;50;>50K
40;63042;13;Female;0;0;40;>50K
36;29814;7;Male;0;0;40;<=50K
28;191088;13;Female;0;0;40;>50K
19;63814;10;Female;0;0;18;<=50K
36;285865;12;Female;0;0;32;<=50K
50;299831;10;Female;0;880;40;<=50K
47;162741;12;Female;15024;0;40;>50K
48;204990;9;Female;0;0;33;<=50K
60;171315;9;Male;0;0;40;<=50K
30;296462;14;Male;0;0;30;<=50K
32;103860;13;Male;0;0;50;>50K
45;159816;14;Female;0;1977;35;>50K
51;96586;10;Male;0;0;40;>50K
53;202720;5;Male;0;0;75;<=50K
48;379883;14;Male;0;0;40;>50K
32;294121;12;Female;0;0;50;<=50K
31;234387;9;Female;0;0;40;<=50K
58;154537;13;Female;0;0;20;<=50K
